Datazone,year,dist_to_village_km,village_band,domain,rank
S01010053,2016,0.6537034106752148,<1km,Employment_Domain_Rank,1234.0
S01010054,2016,0.8269973663568592,<1km,Employment_Domain_Rank,83.0
S01010055,2016,1.4057245221711823,1–3km,Employment_Domain_Rank,32.0
S01010056,2016,1.8886123564375816,1–3km,Employment_Domain_Rank,589.0
S01010057,2016,1.6098464553424068,1–3km,Employment_Domain_Rank,1507.0
S01010058,2016,1.3535413049499307,1–3km,Employment_Domain_Rank,532.0
S01010059,2016,1.8334752391092046,1–3km,Employment_Domain_Rank,1728.0
S01010060,2016,1.4295855700306064,1–3km,Employment_Domain_Rank,633.0
S01010061,2016,2.585971225502302,1–3km,Employment_Domain_Rank,1827.0
S01010062,2016,2.4440888418637554,1–3km,Employment_Domain_Rank,1063.0
S01010063,2016,2.2595292549370614,1–3km,Employment_Domain_Rank,204.0
S01010064,2016,2.001513699392587,1–3km,Employment_Domain_Rank,1049.0
S01010065,2016,1.724959114514659,1–3km,Employment_Domain_Rank,395.0
S01010066,2016,1.3166092159736247,1–3km,Employment_Domain_Rank,365.0
S01010067,2016,1.0909585679492124,1–3km,Employment_Domain_Rank,146.0
S01010068,2016,0.7941697198193436,<1km,Employment_Domain_Rank,2201.0
S01010069,2016,2.8441078834960187,1–3km,Employment_Domain_Rank,3408.0
S01010070,2016,2.8175470916251943,1–3km,Employment_Domain_Rank,4153.0
S01010071,2016,2.769551811235716,1–3km,Employment_Domain_Rank,1923.0
S01010072,2016,2.863687452257376,1–3km,Employment_Domain_Rank,2080.0
S01010073,2016,3.1608701700695936,3–5km,Employment_Domain_Rank,3383.0
S01010074,2016,3.523710411187888,3–5km,Employment_Domain_Rank,3581.0
S01010075,2016,3.9294962652147833,3–5km,Employment_Domain_Rank,1297.0
S01010076,2016,3.673095296877412,3–5km,Employment_Domain_Rank,1320.0
S01010077,2016,3.4479009657806983,3–5km,Employment_Domain_Rank,830.0
S01010078,2016,4.946497657298354,3–5km,Employment_Domain_Rank,4242.0
S01010079,2016,4.484139023327109,3–5km,Employment_Domain_Rank,5563.0
S01010080,2016,3.8380066614254544,3–5km,Employment_Domain_Rank,4508.0
S01010081,2016,4.207479809572996,3–5km,Employment_Domain_Rank,4658.0
S01010082,2016,4.224159977109945,3–5km,Employment_Domain_Rank,3429.0
S01010083,2016,5.2847912985124585,5–8km,Employment_Domain_Rank,1179.0
S01010084,2016,5.510825097770875,5–8km,Employment_Domain_Rank,1132.0
S01010085,2016,5.430002498807174,5–8km,Employment_Domain_Rank,4121.0
S01010086,2016,5.847865746540049,5–8km,Employment_Domain_Rank,447.0
S01010087,2016,4.947039231245943,3–5km,Employment_Domain_Rank,4309.0
S01010088,2016,7.065418041194921,5–8km,Employment_Domain_Rank,6033.0
S01010089,2016,6.528710885047473,5–8km,Employment_Domain_Rank,1004.0
S01010090,2016,6.5809816634170835,5–8km,Employment_Domain_Rank,3623.0
S01010091,2016,5.1710292545178955,5–8km,Employment_Domain_Rank,4462.0
S01010092,2016,6.175560720223219,5–8km,Employment_Domain_Rank,616.0
S01010093,2016,6.1379061051567945,5–8km,Employment_Domain_Rank,2783.0
S01010094,2016,5.970533925197657,5–8km,Employment_Domain_Rank,2801.0
S01010095,2016,5.741691154231885,5–8km,Employment_Domain_Rank,5272.0
S01010096,2016,5.409728981941339,5–8km,Employment_Domain_Rank,4280.0
S01010097,2016,4.6968062763028176,3–5km,Employment_Domain_Rank,3304.0
S01010098,2016,5.147388802820106,5–8km,Employment_Domain_Rank,4261.0
S01010099,2016,5.499389336853217,5–8km,Employment_Domain_Rank,4855.0
S01010100,2016,6.94235459412375,5–8km,Employment_Domain_Rank,3504.0
S01010101,2016,6.5434378030146805,5–8km,Employment_Domain_Rank,4156.0
S01010102,2016,6.20701439298818,5–8km,Employment_Domain_Rank,5253.0
S01010103,2016,6.107143681356165,5–8km,Employment_Domain_Rank,4889.0
S01010104,2016,6.901593756437752,5–8km,Employment_Domain_Rank,5112.0
S01010105,2016,7.582816030375326,5–8km,Employment_Domain_Rank,1897.0
S01010106,2016,7.23599337931964,5–8km,Employment_Domain_Rank,1356.0
S01010107,2016,6.944173106180903,5–8km,Employment_Domain_Rank,777.0
S01010108,2016,7.589259976273456,5–8km,Employment_Domain_Rank,498.0
S01010109,2016,8.061919809207955,>8km,Employment_Domain_Rank,1121.0
S01010110,2016,6.857916081939985,5–8km,Employment_Domain_Rank,190.0
S01010111,2016,7.3430387865997755,5–8km,Employment_Domain_Rank,35.0
S01010112,2016,6.638541556667768,5–8km,Employment_Domain_Rank,194.0
S01010113,2016,6.277208665983847,5–8km,Employment_Domain_Rank,462.0
S01010114,2016,5.887179212819276,5–8km,Employment_Domain_Rank,250.0
S01010115,2016,5.569834824615601,5–8km,Employment_Domain_Rank,2880.0
S01010116,2016,5.3313439096695365,5–8km,Employment_Domain_Rank,2914.0
S01010117,2016,6.510675213742361,5–8km,Employment_Domain_Rank,4931.0
S01010118,2016,5.134258031153123,5–8km,Employment_Domain_Rank,88.0
S01010119,2016,5.688916416266246,5–8km,Employment_Domain_Rank,1795.0
S01010120,2016,5.394527452692953,5–8km,Employment_Domain_Rank,227.0
S01010121,2016,5.697569293829443,5–8km,Employment_Domain_Rank,73.0
S01010122,2016,6.134676756956657,5–8km,Employment_Domain_Rank,18.0
S01010123,2016,5.251396373093374,5–8km,Employment_Domain_Rank,762.0
S01010124,2016,4.776186411365461,3–5km,Employment_Domain_Rank,2816.0
S01010125,2016,4.879673054885365,3–5km,Employment_Domain_Rank,1000.0
S01010126,2016,4.259051778490175,3–5km,Employment_Domain_Rank,1201.0
S01010127,2016,4.568345514687996,3–5km,Employment_Domain_Rank,736.0
S01010128,2016,4.577588157960795,3–5km,Employment_Domain_Rank,304.0
S01010129,2016,4.785991889633413,3–5km,Employment_Domain_Rank,173.0
S01010130,2016,4.815019435951898,3–5km,Employment_Domain_Rank,458.0
S01010131,2016,3.9323884744302386,3–5km,Employment_Domain_Rank,3764.0
S01010132,2016,2.7630143408682692,1–3km,Employment_Domain_Rank,416.0
S01010133,2016,3.1304423716168883,3–5km,Employment_Domain_Rank,255.0
S01010134,2016,3.394579390396964,3–5km,Employment_Domain_Rank,684.0
S01010135,2016,3.5508015655030167,3–5km,Employment_Domain_Rank,717.0
S01010136,2016,3.7481741191907725,3–5km,Employment_Domain_Rank,1875.0
S01010137,2016,3.5708777442489565,3–5km,Employment_Domain_Rank,659.0
S01010138,2016,3.676945219555312,3–5km,Employment_Domain_Rank,2.0
S01010139,2016,3.166385198037821,3–5km,Employment_Domain_Rank,657.0
S01010140,2016,3.247468794253566,3–5km,Employment_Domain_Rank,1988.0
S01010141,2016,2.8353221406537497,1–3km,Employment_Domain_Rank,166.0
S01010142,2016,2.5214888129424984,1–3km,Employment_Domain_Rank,356.0
S01010143,2016,2.6995412446519294,1–3km,Employment_Domain_Rank,1067.0
S01010144,2016,2.3129282650709473,1–3km,Employment_Domain_Rank,384.0
S01010145,2016,2.279086984727022,1–3km,Employment_Domain_Rank,1178.0
S01010146,2016,2.132671173496567,1–3km,Employment_Domain_Rank,366.0
S01010147,2016,2.4344575399753654,1–3km,Employment_Domain_Rank,144.0
S01010148,2016,1.8092179716334928,1–3km,Employment_Domain_Rank,10.0
S01010149,2016,2.101859040290929,1–3km,Employment_Domain_Rank,6325.0
S01010150,2016,2.435402134383795,1–3km,Employment_Domain_Rank,57.0
S01010151,2016,2.7222756444158676,1–3km,Employment_Domain_Rank,232.0
S01010152,2016,2.6250756964342035,1–3km,Employment_Domain_Rank,1456.0
S01010153,2016,3.0150898443776684,3–5km,Employment_Domain_Rank,525.0
S01010154,2016,2.5772136881257803,1–3km,Employment_Domain_Rank,264.0
S01010155,2016,2.869883416213379,1–3km,Employment_Domain_Rank,826.0
S01010156,2016,3.241634584367093,3–5km,Employment_Domain_Rank,834.0
S01010157,2016,3.2937856675651154,3–5km,Employment_Domain_Rank,396.0
S01010158,2016,3.099061340426362,3–5km,Employment_Domain_Rank,989.0
S01010159,2016,3.5417070642884676,3–5km,Employment_Domain_Rank,563.0
S01010160,2016,3.858685737966962,3–5km,Employment_Domain_Rank,104.0
S01010161,2016,3.604322108769384,3–5km,Employment_Domain_Rank,975.0
S01010162,2016,3.8526690146959512,3–5km,Employment_Domain_Rank,79.0
S01010163,2016,3.6102853887873465,3–5km,Employment_Domain_Rank,140.0
S01010164,2016,4.043731194375044,3–5km,Employment_Domain_Rank,634.0
S01010165,2016,4.146345695389692,3–5km,Employment_Domain_Rank,211.0
S01010166,2016,4.859501611792944,3–5km,Employment_Domain_Rank,996.0
S01010167,2016,5.137603669084709,5–8km,Employment_Domain_Rank,214.0
S01010168,2016,4.816169755569568,3–5km,Employment_Domain_Rank,1192.0
S01010169,2016,4.480075812103566,3–5km,Employment_Domain_Rank,784.0
S01010170,2016,5.022369070435216,5–8km,Employment_Domain_Rank,514.0
S01010171,2016,5.016169444572238,5–8km,Employment_Domain_Rank,80.0
S01010172,2016,2.8185276389995724,1–3km,Employment_Domain_Rank,289.0
S01010173,2016,3.3768612941276723,3–5km,Employment_Domain_Rank,1508.0
S01010174,2016,3.543237599975235,3–5km,Employment_Domain_Rank,4064.0
S01010175,2016,3.2271370582605585,3–5km,Employment_Domain_Rank,854.0
S01010176,2016,3.1051287422742857,3–5km,Employment_Domain_Rank,1604.0
S01010177,2016,4.3959027139411955,3–5km,Employment_Domain_Rank,124.0
S01010178,2016,4.250618674902297,3–5km,Employment_Domain_Rank,312.0
S01010179,2016,3.7518931679141914,3–5km,Employment_Domain_Rank,114.0
S01010180,2016,3.7518101480785293,3–5km,Employment_Domain_Rank,4435.0
S01010181,2016,4.1395287624974415,3–5km,Employment_Domain_Rank,131.0
S01010182,2016,4.339358664548098,3–5km,Employment_Domain_Rank,3720.0
S01010183,2016,4.5615927125388485,3–5km,Employment_Domain_Rank,246.0
S01010184,2016,4.310888951441436,3–5km,Employment_Domain_Rank,905.0
S01010185,2016,4.584950498687037,3–5km,Employment_Domain_Rank,335.0
S01010186,2016,4.742413212705536,3–5km,Employment_Domain_Rank,3965.0
S01010187,2016,5.694915004358077,5–8km,Employment_Domain_Rank,3516.0
S01010188,2016,5.692537781002035,5–8km,Employment_Domain_Rank,3548.0
S01010189,2016,6.1946795380519495,5–8km,Employment_Domain_Rank,4630.0
S01010190,2016,6.102284741298989,5–8km,Employment_Domain_Rank,5531.0
S01010191,2016,5.880836157354162,5–8km,Employment_Domain_Rank,4150.0
S01010192,2016,5.522582863806798,5–8km,Employment_Domain_Rank,4982.0
S01010193,2016,5.630871492722942,5–8km,Employment_Domain_Rank,4293.0
S01010194,2016,5.203140679832784,5–8km,Employment_Domain_Rank,791.0
S01010195,2016,5.227610020180811,5–8km,Employment_Domain_Rank,929.0
S01010196,2016,5.601237118267068,5–8km,Employment_Domain_Rank,741.0
S01010197,2016,6.052056274115572,5–8km,Employment_Domain_Rank,463.0
S01010198,2016,5.674064624081134,5–8km,Employment_Domain_Rank,195.0
S01010199,2016,4.710802472968408,3–5km,Employment_Domain_Rank,565.0
S01010200,2016,5.137530575321515,5–8km,Employment_Domain_Rank,1592.0
S01010201,2016,4.7774603817297745,3–5km,Employment_Domain_Rank,2857.0
S01010202,2016,4.391722641233438,3–5km,Employment_Domain_Rank,92.0
S01010203,2016,4.104650476206832,3–5km,Employment_Domain_Rank,4033.0
S01010204,2016,4.321366514066881,3–5km,Employment_Domain_Rank,313.0
S01010205,2016,4.347281352484341,3–5km,Employment_Domain_Rank,441.0
S01010206,2016,4.137237054002825,3–5km,Employment_Domain_Rank,6975.0
S01010207,2016,4.267357439457583,3–5km,Employment_Domain_Rank,2016.0
S01010208,2016,4.287984722213976,3–5km,Employment_Domain_Rank,1078.0
S01010209,2016,5.848944075944954,5–8km,Employment_Domain_Rank,520.0
S01010210,2016,5.259016476289807,5–8km,Employment_Domain_Rank,1261.0
S01010211,2016,4.589241230746267,3–5km,Employment_Domain_Rank,226.0
S01010212,2016,4.765353278787152,3–5km,Employment_Domain_Rank,125.0
S01010213,2016,4.675912900550232,3–5km,Employment_Domain_Rank,878.0
S01010214,2016,6.036387833145553,5–8km,Employment_Domain_Rank,3655.0
S01010215,2016,5.514277219093703,5–8km,Employment_Domain_Rank,315.0
S01010216,2016,5.6078043377853275,5–8km,Employment_Domain_Rank,84.0
S01010217,2016,5.315056299446703,5–8km,Employment_Domain_Rank,368.0
S01010218,2016,4.963163665006417,3–5km,Employment_Domain_Rank,701.0
S01010219,2016,3.946263950283062,3–5km,Employment_Domain_Rank,2164.0
S01010220,2016,4.495707418126402,3–5km,Employment_Domain_Rank,6337.0
S01010221,2016,4.454890116522551,3–5km,Employment_Domain_Rank,85.0
S01010222,2016,4.096966903811504,3–5km,Employment_Domain_Rank,558.0
S01010223,2016,4.721830467159584,3–5km,Employment_Domain_Rank,491.0
S01010224,2016,5.007749440799599,5–8km,Employment_Domain_Rank,65.0
S01010225,2016,3.70362533610152,3–5km,Employment_Domain_Rank,383.0
S01010226,2016,3.665437622758268,3–5km,Employment_Domain_Rank,2015.0
S01010227,2016,3.6354990350192473,3–5km,Employment_Domain_Rank,6975.0
S01010228,2016,3.575088508383831,3–5km,Employment_Domain_Rank,107.0
S01010229,2016,3.203990430637327,3–5km,Employment_Domain_Rank,808.0
S01010230,2016,3.339249160816956,3–5km,Employment_Domain_Rank,117.0
S01010231,2016,3.147367310737606,3–5km,Employment_Domain_Rank,421.0
S01010232,2016,3.062331579629455,3–5km,Employment_Domain_Rank,697.0
S01010233,2016,2.9753669539891625,1–3km,Employment_Domain_Rank,437.0
S01010234,2016,2.624591093946927,1–3km,Employment_Domain_Rank,3387.0
S01010235,2016,2.5973127498189617,1–3km,Employment_Domain_Rank,5710.0
S01010236,2016,2.353723764008745,1–3km,Employment_Domain_Rank,2497.0
S01010237,2016,2.246510267873952,1–3km,Employment_Domain_Rank,2803.0
S01010238,2016,2.1734763710897114,1–3km,Employment_Domain_Rank,3140.0
S01010239,2016,2.5652535657637854,1–3km,Employment_Domain_Rank,898.0
S01010240,2016,2.3823757127752683,1–3km,Employment_Domain_Rank,2340.0
S01010241,2016,2.60264442498354,1–3km,Employment_Domain_Rank,2445.0
S01010242,2016,2.1082940279507696,1–3km,Employment_Domain_Rank,510.0
S01010243,2016,2.1543178326422407,1–3km,Employment_Domain_Rank,718.0
S01010244,2016,1.769092740086712,1–3km,Employment_Domain_Rank,1197.0
S01010245,2016,1.5011778221775585,1–3km,Employment_Domain_Rank,15.0
S01010246,2016,2.0929401057181503,1–3km,Employment_Domain_Rank,551.0
S01010247,2016,2.2370776601403755,1–3km,Employment_Domain_Rank,2147.0
S01010248,2016,2.0806004727967196,1–3km,Employment_Domain_Rank,4047.0
S01010249,2016,1.8984203821543204,1–3km,Employment_Domain_Rank,3598.0
S01010250,2016,1.9379283987703972,1–3km,Employment_Domain_Rank,4411.0
S01010251,2016,2.1439601106608825,1–3km,Employment_Domain_Rank,5322.0
S01010252,2016,2.1161149187485973,1–3km,Employment_Domain_Rank,2270.0
S01010253,2016,2.2290639014422613,1–3km,Employment_Domain_Rank,234.0
S01010254,2016,1.9834715392244748,1–3km,Employment_Domain_Rank,1344.0
S01010255,2016,1.6050956788384003,1–3km,Employment_Domain_Rank,743.0
S01010256,2016,1.813502127746919,1–3km,Employment_Domain_Rank,299.0
S01010257,2016,2.468974118814468,1–3km,Employment_Domain_Rank,3925.0
S01010258,2016,2.613468439136378,1–3km,Employment_Domain_Rank,6915.0
S01010259,2016,3.1627426891616524,3–5km,Employment_Domain_Rank,1176.0
S01010260,2016,3.1449420673006756,3–5km,Employment_Domain_Rank,4477.0
S01010261,2016,3.554636710100362,3–5km,Employment_Domain_Rank,4763.0
S01010262,2016,2.8207757266116746,1–3km,Employment_Domain_Rank,325.0
S01010263,2016,2.793167587721583,1–3km,Employment_Domain_Rank,5383.0
S01010264,2016,2.848926135881606,1–3km,Employment_Domain_Rank,2157.0
S01010265,2016,3.1799529501639596,3–5km,Employment_Domain_Rank,6887.0
S01010266,2016,4.617208467945773,3–5km,Employment_Domain_Rank,5594.0
S01010267,2016,4.485533676963541,3–5km,Employment_Domain_Rank,4451.0
S01010268,2016,4.5345946409492885,3–5km,Employment_Domain_Rank,3027.0
S01010269,2016,4.278669430156804,3–5km,Employment_Domain_Rank,3446.0
S01010270,2016,3.9134992781371256,3–5km,Employment_Domain_Rank,297.0
S01010271,2016,4.176395733106793,3–5km,Employment_Domain_Rank,3575.0
S01010272,2016,4.179438066470186,3–5km,Employment_Domain_Rank,1167.0
S01010273,2016,3.731091824441344,3–5km,Employment_Domain_Rank,6755.0
S01010274,2016,3.2286722659839886,3–5km,Employment_Domain_Rank,6901.0
S01010275,2016,3.8313877801468856,3–5km,Employment_Domain_Rank,5338.0
S01010276,2016,4.535683451178299,3–5km,Employment_Domain_Rank,6730.0
S01010277,2016,4.511663902106365,3–5km,Employment_Domain_Rank,1690.0
S01010278,2016,4.67709013389023,3–5km,Employment_Domain_Rank,1494.0
S01010279,2016,5.064698687427251,5–8km,Employment_Domain_Rank,2540.0
S01010280,2016,4.882790961850345,3–5km,Employment_Domain_Rank,3074.0
S01010281,2016,4.644001811982899,3–5km,Employment_Domain_Rank,5875.0
S01010282,2016,5.937281088448537,5–8km,Employment_Domain_Rank,1155.0
S01010283,2016,5.448140010151744,5–8km,Employment_Domain_Rank,4359.0
S01010284,2016,6.078868343968549,5–8km,Employment_Domain_Rank,5058.0
S01010285,2016,5.2018988972682205,5–8km,Employment_Domain_Rank,2964.0
S01010286,2016,5.641248322772234,5–8km,Employment_Domain_Rank,5826.0
S01010287,2016,5.514992601047171,5–8km,Employment_Domain_Rank,5385.0
S01010288,2016,5.299350375041924,5–8km,Employment_Domain_Rank,5881.0
S01010289,2016,5.036685451051342,5–8km,Employment_Domain_Rank,6128.0
S01010290,2016,5.191109888134266,5–8km,Employment_Domain_Rank,2827.0
S01010291,2016,5.621926716141647,5–8km,Employment_Domain_Rank,4077.0
S01010292,2016,5.436082860031919,5–8km,Employment_Domain_Rank,6185.0
S01010293,2016,5.168383438925548,5–8km,Employment_Domain_Rank,4165.0
S01010294,2016,5.254505077773455,5–8km,Employment_Domain_Rank,5862.0
S01010295,2016,4.955499646614365,3–5km,Employment_Domain_Rank,5653.0
S01010296,2016,4.9086292984633335,3–5km,Employment_Domain_Rank,2363.0
S01010297,2016,4.497725778330998,3–5km,Employment_Domain_Rank,1003.0
S01010298,2016,5.2877279060735205,5–8km,Employment_Domain_Rank,752.0
S01010299,2016,5.10118356523752,5–8km,Employment_Domain_Rank,573.0
S01010300,2016,5.005988251621462,5–8km,Employment_Domain_Rank,2334.0
S01010301,2016,5.111230462359923,5–8km,Employment_Domain_Rank,4724.0
S01010302,2016,4.858379098830938,3–5km,Employment_Domain_Rank,595.0
S01010303,2016,4.937593991072676,3–5km,Employment_Domain_Rank,1099.0
S01010304,2016,5.385580275011643,5–8km,Employment_Domain_Rank,271.0
S01010305,2016,5.673827005874139,5–8km,Employment_Domain_Rank,1119.0
S01010306,2016,5.5960017363259675,5–8km,Employment_Domain_Rank,2268.0
S01010307,2016,5.758228737526029,5–8km,Employment_Domain_Rank,5491.0
S01010308,2016,5.640753470246078,5–8km,Employment_Domain_Rank,4296.0
S01010309,2016,5.251581912453979,5–8km,Employment_Domain_Rank,1451.0
S01010310,2016,5.067804569909806,5–8km,Employment_Domain_Rank,484.0
S01010311,2016,5.373171604841376,5–8km,Employment_Domain_Rank,90.0
S01010312,2016,5.662039819432751,5–8km,Employment_Domain_Rank,43.0
S01010313,2016,5.488097265909795,5–8km,Employment_Domain_Rank,61.0
S01010314,2016,5.7601078063599624,5–8km,Employment_Domain_Rank,909.0
S01010315,2016,6.692246224969895,5–8km,Employment_Domain_Rank,2155.0
S01010316,2016,6.246019966370041,5–8km,Employment_Domain_Rank,286.0
S01010317,2016,6.324990835911159,5–8km,Employment_Domain_Rank,4179.0
S01010318,2016,6.251329152935338,5–8km,Employment_Domain_Rank,3596.0
S01010319,2016,6.584975877040046,5–8km,Employment_Domain_Rank,2348.0
S01010320,2016,6.704427122349334,5–8km,Employment_Domain_Rank,1199.0
S01010321,2016,6.9257444852710695,5–8km,Employment_Domain_Rank,1702.0
S01010322,2016,6.754090665153199,5–8km,Employment_Domain_Rank,5669.0
S01010323,2016,5.331128192442333,5–8km,Employment_Domain_Rank,4.0
S01010324,2016,5.89074074907213,5–8km,Employment_Domain_Rank,303.0
S01010325,2016,5.966588502595909,5–8km,Employment_Domain_Rank,415.0
S01010326,2016,6.017002792170185,5–8km,Employment_Domain_Rank,23.0
S01010327,2016,6.396987333926004,5–8km,Employment_Domain_Rank,1062.0
S01010328,2016,5.677767021511844,5–8km,Employment_Domain_Rank,1830.0
S01010329,2016,6.942351108488531,5–8km,Employment_Domain_Rank,2069.0
S01010330,2016,6.658256568593293,5–8km,Employment_Domain_Rank,99.0
S01010331,2016,6.313332414857157,5–8km,Employment_Domain_Rank,111.0
S01010332,2016,6.474447906916101,5–8km,Employment_Domain_Rank,235.0
S01010333,2016,6.619011906771309,5–8km,Employment_Domain_Rank,285.0
S01010334,2016,6.952311385828809,5–8km,Employment_Domain_Rank,1396.0
S01010335,2016,6.299905520741757,5–8km,Employment_Domain_Rank,544.0
S01010336,2016,6.986119215896322,5–8km,Employment_Domain_Rank,36.0
S01010337,2016,6.876364610497706,5–8km,Employment_Domain_Rank,336.0
S01010338,2016,6.672112121376001,5–8km,Employment_Domain_Rank,119.0
S01010339,2016,6.6640649390513405,5–8km,Employment_Domain_Rank,1025.0
S01010340,2016,7.61246806670533,5–8km,Employment_Domain_Rank,639.0
S01010341,2016,8.361727816833453,>8km,Employment_Domain_Rank,2652.0
S01010342,2016,8.132214635850183,>8km,Employment_Domain_Rank,4414.0
S01010343,2016,8.355191424620957,>8km,Employment_Domain_Rank,4171.0
S01010344,2016,7.398113985764245,5–8km,Employment_Domain_Rank,44.0
S01010345,2016,8.951727162264545,>8km,Employment_Domain_Rank,4402.0
S01010346,2016,8.450355731830129,>8km,Employment_Domain_Rank,4168.0
S01010347,2016,9.128670196199103,>8km,Employment_Domain_Rank,940.0
S01010348,2016,8.633322527050698,>8km,Employment_Domain_Rank,1719.0
S01010349,2016,8.24614147508201,>8km,Employment_Domain_Rank,1377.0
S01010350,2016,7.255010039632245,5–8km,Employment_Domain_Rank,629.0
S01010351,2016,7.219152271843047,5–8km,Employment_Domain_Rank,2152.0
S01010352,2016,7.660167007734218,5–8km,Employment_Domain_Rank,428.0
S01010353,2016,8.075085148045645,>8km,Employment_Domain_Rank,67.0
S01010354,2016,7.674824650370688,5–8km,Employment_Domain_Rank,780.0
S01010355,2016,7.80151980399886,5–8km,Employment_Domain_Rank,581.0
S01010356,2016,7.63136067163036,5–8km,Employment_Domain_Rank,1784.0
S01010357,2016,8.028908074273986,>8km,Employment_Domain_Rank,91.0
S01010358,2016,7.097424432353726,5–8km,Employment_Domain_Rank,163.0
S01010359,2016,7.203720218364126,5–8km,Employment_Domain_Rank,168.0
S01010360,2016,7.553377992291267,5–8km,Employment_Domain_Rank,450.0
S01010361,2016,7.557305132080201,5–8km,Employment_Domain_Rank,16.0
S01010362,2016,7.187300132633389,5–8km,Employment_Domain_Rank,8.0
S01010363,2016,8.280276565254345,>8km,Employment_Domain_Rank,3883.0
S01010364,2016,8.27602463975536,>8km,Employment_Domain_Rank,5438.0
S01010365,2016,7.820197989020067,5–8km,Employment_Domain_Rank,6137.0
S01010366,2016,7.858873191564204,5–8km,Employment_Domain_Rank,4862.0
S01010367,2016,7.379464326360185,5–8km,Employment_Domain_Rank,6701.0
S01010368,2016,7.036915398318111,5–8km,Employment_Domain_Rank,6498.0
S01010369,2016,5.968529391623429,5–8km,Employment_Domain_Rank,2809.0
S01010370,2016,6.538451088129727,5–8km,Employment_Domain_Rank,6541.0
S01010371,2016,6.105347441140259,5–8km,Employment_Domain_Rank,5465.0
S01010372,2016,6.176291453658829,5–8km,Employment_Domain_Rank,5475.0
S01010373,2016,6.144540149021849,5–8km,Employment_Domain_Rank,5507.0
S01010374,2016,6.693668768628076,5–8km,Employment_Domain_Rank,6396.0
S01010375,2016,6.290666122594454,5–8km,Employment_Domain_Rank,5578.0
S01010376,2016,5.778759589293601,5–8km,Employment_Domain_Rank,5144.0
S01010377,2016,5.978046000447852,5–8km,Employment_Domain_Rank,5317.0
S01010378,2016,6.235657458628619,5–8km,Employment_Domain_Rank,4654.0
S01010379,2016,6.052931572239854,5–8km,Employment_Domain_Rank,3968.0
S01010380,2016,6.70372144627165,5–8km,Employment_Domain_Rank,4343.0
S01010381,2016,6.403535175498759,5–8km,Employment_Domain_Rank,5051.0
S01010382,2016,6.690429145526067,5–8km,Employment_Domain_Rank,4383.0
S01010383,2016,6.519882404013109,5–8km,Employment_Domain_Rank,1034.0
S01010384,2016,5.823290789952977,5–8km,Employment_Domain_Rank,5856.0
S01010385,2016,6.813450138861018,5–8km,Employment_Domain_Rank,3444.0
S01010386,2016,6.724469253295917,5–8km,Employment_Domain_Rank,933.0
S01010387,2016,6.735382376223528,5–8km,Employment_Domain_Rank,3116.0
S01010388,2016,7.221505801334317,5–8km,Employment_Domain_Rank,1186.0
S01010389,2016,7.498438274331011,5–8km,Employment_Domain_Rank,5735.0
S01010390,2016,7.550156624106685,5–8km,Employment_Domain_Rank,2794.0
S01010391,2016,7.911474096847183,5–8km,Employment_Domain_Rank,3042.0
S01010392,2016,7.132546103559741,5–8km,Employment_Domain_Rank,6150.0
S01010393,2016,7.421482947765714,5–8km,Employment_Domain_Rank,4682.0
S01010394,2016,7.8772698168475275,5–8km,Employment_Domain_Rank,156.0
S01010395,2016,7.639461071629176,5–8km,Employment_Domain_Rank,2349.0
S01010396,2016,7.051345256678112,5–8km,Employment_Domain_Rank,2545.0
S01010397,2016,6.914033531888605,5–8km,Employment_Domain_Rank,4751.0
S01010398,2016,7.653924165341178,5–8km,Employment_Domain_Rank,5676.0
S01010399,2016,7.623600813890133,5–8km,Employment_Domain_Rank,6654.0
S01010400,2016,7.254471958171471,5–8km,Employment_Domain_Rank,6563.0
S01010401,2016,7.016430464684009,5–8km,Employment_Domain_Rank,4858.0
S01010402,2016,7.332681176733227,5–8km,Employment_Domain_Rank,6551.0
S01010403,2016,7.367515415592664,5–8km,Employment_Domain_Rank,6327.0
S01010404,2016,7.007171100243243,5–8km,Employment_Domain_Rank,6029.0
S01010405,2016,6.887601337188529,5–8km,Employment_Domain_Rank,5341.0
S01010406,2016,6.639748539283501,5–8km,Employment_Domain_Rank,5297.0
S01010407,2016,6.48648247437288,5–8km,Employment_Domain_Rank,6123.0
S01010408,2016,9.36350027955763,>8km,Employment_Domain_Rank,1803.0
S01010409,2016,9.747347180641503,>8km,Employment_Domain_Rank,5941.0
S01010410,2016,9.362214825994,>8km,Employment_Domain_Rank,6289.0
S01010411,2016,8.862510806763998,>8km,Employment_Domain_Rank,6664.0
S01010412,2016,7.956649491195614,5–8km,Employment_Domain_Rank,3993.0
S01010413,2016,8.39783272087677,>8km,Employment_Domain_Rank,5434.0
S01010414,2016,8.922988092580255,>8km,Employment_Domain_Rank,5222.0
S01010415,2016,7.995052685172098,5–8km,Employment_Domain_Rank,766.0
S01010416,2016,8.240535833216539,>8km,Employment_Domain_Rank,6086.0
S01010417,2016,8.27639246416476,>8km,Employment_Domain_Rank,6281.0
S01010418,2016,8.128900207078432,>8km,Employment_Domain_Rank,5627.0
S01010419,2016,7.9244474417197726,5–8km,Employment_Domain_Rank,6287.0
S01010420,2016,8.852649655087237,>8km,Employment_Domain_Rank,4930.0
S01010421,2016,8.49383575615445,>8km,Employment_Domain_Rank,5035.0
