Datazone,dist_km,indicator,rank
S01010212,0.08064965467273744,Employment_Domain_Rank,56.0
S01010213,0.37049112136707074,Employment_Domain_Rank,1245.0
S01010214,0.21068999870473093,Employment_Domain_Rank,3529.0
S01010215,0.02917657831741737,Employment_Domain_Rank,264.0
S01010216,0.26351573136681844,Employment_Domain_Rank,29.0
S01010217,0.044439025851794066,Employment_Domain_Rank,544.0
S01010218,0.27243316065635886,Employment_Domain_Rank,455.0
S01010219,0.24057181599891023,Employment_Domain_Rank,2786.0
S01010220,0.08132609993349017,Employment_Domain_Rank,6601.0
S01010221,0.13013223518706085,Employment_Domain_Rank,149.0
S01010222,0.26597913366339615,Employment_Domain_Rank,1128.0
S01010223,0.07850064499753001,Employment_Domain_Rank,491.0
S01010224,0.06233245397520507,Employment_Domain_Rank,159.0
S01010225,0.1030479033326276,Employment_Domain_Rank,569.0
S01010226,0.16430570589803703,Employment_Domain_Rank,6974.0
S01010227,0.05426774941679598,Employment_Domain_Rank,6974.0
S01010228,0.13401804661982195,Employment_Domain_Rank,134.0
S01010229,0.08132824560137991,Employment_Domain_Rank,981.0
S01010230,0.1340614371504788,Employment_Domain_Rank,38.0
S01010231,0.1678684475912546,Employment_Domain_Rank,314.0
S01010232,0.1480928869948894,Employment_Domain_Rank,1624.0
S01010233,0.3753058787337914,Employment_Domain_Rank,421.0
S01010234,0.4405768923004917,Employment_Domain_Rank,3759.0
S01010235,0.12383495231596493,Employment_Domain_Rank,6261.0
S01010236,0.28395618612460716,Employment_Domain_Rank,2988.0
S01010237,0.5992556660252324,Employment_Domain_Rank,3825.0
S01010238,0.4163313980982214,Employment_Domain_Rank,3783.0
S01010239,0.6050043524309752,Employment_Domain_Rank,1608.0
S01010240,0.38837157611087386,Employment_Domain_Rank,2808.0
S01010241,0.39970267415331145,Employment_Domain_Rank,2586.0
S01010242,0.11608324856645875,Employment_Domain_Rank,879.0
S01010243,0.16027865379179482,Employment_Domain_Rank,997.0
S01010244,0.20407042348508267,Employment_Domain_Rank,1077.0
S01010245,0.13985167333215032,Employment_Domain_Rank,7.0
S01010246,0.10828636455898404,Employment_Domain_Rank,493.0
S01010247,0.3428442346666753,Employment_Domain_Rank,1902.0
S01010248,0.5276257880618355,Employment_Domain_Rank,4518.0
S01010249,0.3683786626017281,Employment_Domain_Rank,3889.0
S01010250,0.39204327966245545,Employment_Domain_Rank,5689.0
S01010251,0.48996716121375844,Employment_Domain_Rank,6147.0
S01010252,0.34755116670055025,Employment_Domain_Rank,3095.0
S01010253,0.28956139121938657,Employment_Domain_Rank,235.0
S01010254,0.03993380326527806,Employment_Domain_Rank,1962.0
S01010255,0.13163336055848876,Employment_Domain_Rank,521.0
S01010256,0.30512160107062014,Employment_Domain_Rank,279.0
S01010257,0.21055993717864133,Employment_Domain_Rank,3537.0
S01010258,0.21840311277553587,Employment_Domain_Rank,6966.0
S01010259,0.42215451432565976,Employment_Domain_Rank,1970.0
S01010260,0.3636221080492936,Employment_Domain_Rank,4694.0
S01010261,0.23880445442970955,Employment_Domain_Rank,4436.0
S01010262,0.2666402726972387,Employment_Domain_Rank,308.0
S01010263,0.15678257419799496,Employment_Domain_Rank,5827.0
S01010264,0.05569505837617354,Employment_Domain_Rank,2422.0
S01010265,0.2752890613856522,Employment_Domain_Rank,6962.0
S01010266,0.3278685646025395,Employment_Domain_Rank,5920.0
S01010267,0.1131977089403287,Employment_Domain_Rank,2883.0
S01010268,0.26517213821919267,Employment_Domain_Rank,3708.0
S01010269,0.2693235031601084,Employment_Domain_Rank,4176.0
S01010270,0.19279454070611474,Employment_Domain_Rank,369.0
S01010271,0.1553714778407631,Employment_Domain_Rank,3539.0
S01010272,0.3419995886455106,Employment_Domain_Rank,970.0
S01010273,0.17962906779508744,Employment_Domain_Rank,6220.0
S01010274,0.184244022270303,Employment_Domain_Rank,6529.0
S01010275,0.31937554919641353,Employment_Domain_Rank,6255.0
S01010276,0.10511927671470464,Employment_Domain_Rank,6891.0
S01010277,0.15260009879338624,Employment_Domain_Rank,796.0
S01010278,0.34850269791100513,Employment_Domain_Rank,1407.0
S01010279,0.6868032094353476,Employment_Domain_Rank,1459.0
S01010280,0.4572797538757677,Employment_Domain_Rank,4492.0
S01010281,0.2041690445947629,Employment_Domain_Rank,4864.0
S01010282,0.3457951723555433,Employment_Domain_Rank,1413.0
S01010283,0.41191206615929554,Employment_Domain_Rank,6053.0
S01010284,0.25666789634750203,Employment_Domain_Rank,6364.0
S01010285,0.6942255796078634,Employment_Domain_Rank,3108.0
S01010286,0.23192285496682732,Employment_Domain_Rank,6828.0
S01010287,0.426010753359708,Employment_Domain_Rank,5854.0
S01010288,0.7527971890091938,Employment_Domain_Rank,6581.0
S01010289,0.5985373413700631,Employment_Domain_Rank,6665.0
S01010290,0.7774802428742569,Employment_Domain_Rank,4002.0
S01010291,0.7988924460806041,Employment_Domain_Rank,4581.0
S01010292,0.5714980090329173,Employment_Domain_Rank,6460.0
S01010293,0.6226078858431067,Employment_Domain_Rank,4702.0
S01010294,0.4950775747771554,Employment_Domain_Rank,6499.5
S01010295,0.5359564319250882,Employment_Domain_Rank,5569.0
S01010296,0.5860163530661437,Employment_Domain_Rank,2315.0
S01010297,0.0670209638053699,Employment_Domain_Rank,577.0
S01010298,0.2698550498222465,Employment_Domain_Rank,1437.0
S01010299,0.18604912095338372,Employment_Domain_Rank,805.0
S01010300,0.32283900183111824,Employment_Domain_Rank,2066.0
S01010301,0.13050533242458975,Employment_Domain_Rank,4682.0
S01010302,0.15865855469415413,Employment_Domain_Rank,1105.5
S01010303,0.09632327565701071,Employment_Domain_Rank,1243.0
S01010304,0.18777113394199652,Employment_Domain_Rank,419.0
S01010305,0.23204755627490406,Employment_Domain_Rank,1247.0
S01010306,0.3970941648239862,Employment_Domain_Rank,3794.0
S01010307,0.31978651399210656,Employment_Domain_Rank,5911.0
S01010308,0.5600497410625424,Employment_Domain_Rank,4486.0
S01010309,0.029083755209486684,Employment_Domain_Rank,1333.0
S01010310,0.1075321650262871,Employment_Domain_Rank,428.0
S01010311,0.05619811526538694,Employment_Domain_Rank,349.0
S01010312,0.1855413688359526,Employment_Domain_Rank,20.0
S01010313,0.11048213838951315,Employment_Domain_Rank,116.0
S01010314,0.07571907348321603,Employment_Domain_Rank,1117.0
S01010315,0.3644882956335286,Employment_Domain_Rank,2425.0
S01010316,0.3609505787697239,Employment_Domain_Rank,212.0
S01010317,0.48477334310259823,Employment_Domain_Rank,3598.0
S01010318,0.36149538317112667,Employment_Domain_Rank,3218.0
S01010319,0.30621847168993316,Employment_Domain_Rank,3065.0
S01010320,0.30441057304167235,Employment_Domain_Rank,1248.0
S01010321,0.12061021647291593,Employment_Domain_Rank,1908.0
S01010322,0.2665657894369118,Employment_Domain_Rank,5502.5
S01010323,0.27557044188601326,Employment_Domain_Rank,6.0
S01010324,0.05909689415418499,Employment_Domain_Rank,627.0
S01010325,0.1768980599699436,Employment_Domain_Rank,497.0
S01010326,0.1576026438525299,Employment_Domain_Rank,54.0
S01010327,0.10780863842780262,Employment_Domain_Rank,1140.0
S01010328,0.2950391949957067,Employment_Domain_Rank,2499.0
S01010329,0.4821530384859168,Employment_Domain_Rank,1718.0
S01010330,0.16041853949195284,Employment_Domain_Rank,138.0
S01010331,0.1319184485621601,Employment_Domain_Rank,129.0
S01010332,0.1200572663810858,Employment_Domain_Rank,233.0
S01010333,0.04089907807456004,Employment_Domain_Rank,340.0
S01010334,0.1569489098549905,Employment_Domain_Rank,1646.0
S01010335,0.0929754222048187,Employment_Domain_Rank,612.0
S01010336,0.22078585016183044,Employment_Domain_Rank,50.0
S01010337,0.13703225484782317,Employment_Domain_Rank,351.0
S01010338,0.09451677138184617,Employment_Domain_Rank,214.0
S01010339,0.09313517539834909,Employment_Domain_Rank,1127.0
S01010340,0.343509590184583,Employment_Domain_Rank,819.0
S01010341,0.6344177377228405,Employment_Domain_Rank,2701.0
S01010342,0.45273366198128345,Employment_Domain_Rank,4040.0
S01010343,0.8533477878216047,Employment_Domain_Rank,4559.0
S01010344,0.3697509886175409,Employment_Domain_Rank,46.0
S01010345,1.0154789307583982,Employment_Domain_Rank,5494.0
S01010346,0.2705308047624745,Employment_Domain_Rank,3833.0
S01010347,0.261831343898525,Employment_Domain_Rank,593.0
S01010348,0.7141471794143266,Employment_Domain_Rank,1762.0
S01010349,0.33027387635713346,Employment_Domain_Rank,1503.0
S01010350,0.18495618450950194,Employment_Domain_Rank,637.0
S01010351,0.09773275385183541,Employment_Domain_Rank,2155.0
S01010352,0.16788613330937194,Employment_Domain_Rank,400.0
S01010353,0.08793753983591295,Employment_Domain_Rank,58.0
S01010354,0.1705584849389169,Employment_Domain_Rank,919.5
S01010355,0.1843833629304963,Employment_Domain_Rank,509.0
S01010356,0.11193345908906033,Employment_Domain_Rank,1676.0
S01010357,0.028421705132036075,Employment_Domain_Rank,63.0
S01010358,0.17777650640115605,Employment_Domain_Rank,76.0
S01010359,0.30711103831326964,Employment_Domain_Rank,152.0
S01010360,0.1912309080121959,Employment_Domain_Rank,756.0
S01010361,0.18412884256100323,Employment_Domain_Rank,32.0
S01010362,0.23948920156069695,Employment_Domain_Rank,2.0
S01010363,0.28615999465009107,Employment_Domain_Rank,3550.0
S01010364,0.2799774757180746,Employment_Domain_Rank,5842.0
S01010365,0.7892701144016734,Employment_Domain_Rank,6388.0
S01010366,0.35820560431990744,Employment_Domain_Rank,5571.0
S01010367,0.5676871000769874,Employment_Domain_Rank,6716.0
S01010368,0.6224444998938411,Employment_Domain_Rank,6402.0
S01010369,0.22337884582558318,Employment_Domain_Rank,2795.0
S01010370,0.6209014791425825,Employment_Domain_Rank,6375.0
S01010371,0.7077712949292876,Employment_Domain_Rank,5836.0
S01010372,0.5902933552627803,Employment_Domain_Rank,6707.0
S01010373,0.4479594705903116,Employment_Domain_Rank,5139.0
S01010374,0.783324702448339,Employment_Domain_Rank,6763.0
S01010375,0.9783841935881016,Employment_Domain_Rank,5819.0
S01010376,0.8450218684737967,Employment_Domain_Rank,5679.0
S01010377,0.9342569911259331,Employment_Domain_Rank,5884.0
S01010378,1.0771393889944887,Employment_Domain_Rank,5215.0
S01010379,0.9571833545005111,Employment_Domain_Rank,4160.0
S01010380,0.5676254236187839,Employment_Domain_Rank,5018.0
S01010381,0.30256876298474644,Employment_Domain_Rank,5478.0
S01010382,0.41324041969708925,Employment_Domain_Rank,3741.0
S01010383,0.35459551264464356,Employment_Domain_Rank,791.0
S01010384,0.6680621963480428,Employment_Domain_Rank,6508.0
S01010385,0.4007321187533693,Employment_Domain_Rank,3492.0
S01010386,0.20497249921099125,Employment_Domain_Rank,1350.0
S01010387,0.17164379706013155,Employment_Domain_Rank,4278.0
S01010388,0.45854556110469624,Employment_Domain_Rank,1044.0
S01010389,0.45175297774110357,Employment_Domain_Rank,6573.0
S01010390,0.44634066516137133,Employment_Domain_Rank,2728.0
S01010391,0.1267525166578008,Employment_Domain_Rank,1923.0
S01010392,0.31142686117475404,Employment_Domain_Rank,6824.0
S01010393,0.29033446112376016,Employment_Domain_Rank,4883.0
S01010394,0.3140697936457875,Employment_Domain_Rank,113.0
S01010395,0.27610123433730654,Employment_Domain_Rank,2916.0
S01010396,0.5402176166871225,Employment_Domain_Rank,3305.0
S01010397,0.6701684661764704,Employment_Domain_Rank,5339.0
S01010398,0.15966819129179866,Employment_Domain_Rank,6007.0
S01010399,0.4853636388335552,Employment_Domain_Rank,6733.0
S01010400,0.45714115593343224,Employment_Domain_Rank,6484.0
S01010401,0.8012314012231251,Employment_Domain_Rank,4619.0
S01010402,0.593952339803449,Employment_Domain_Rank,6678.0
S01010403,0.8396322367275325,Employment_Domain_Rank,6234.0
S01010404,1.0302266036112153,Employment_Domain_Rank,6416.0
S01010405,0.8145454342569967,Employment_Domain_Rank,5320.0
S01010406,1.0182876005467956,Employment_Domain_Rank,5890.0
S01010407,0.9730457119394882,Employment_Domain_Rank,6423.0
S01010408,0.9267295233473335,Employment_Domain_Rank,1543.0
S01010409,1.0633111939600022,Employment_Domain_Rank,5683.0
S01010410,1.0534862324443677,Employment_Domain_Rank,6262.0
S01010411,1.138179587989006,Employment_Domain_Rank,6359.0
S01010412,0.8088219645138162,Employment_Domain_Rank,4733.0
S01010413,0.7503084707380258,Employment_Domain_Rank,5796.0
S01010414,0.792589742892875,Employment_Domain_Rank,5360.0
S01010415,0.408058717461126,Employment_Domain_Rank,709.0
S01010416,0.6823182948067795,Employment_Domain_Rank,6517.0
S01010417,0.62965176150379,Employment_Domain_Rank,6723.0
S01010418,0.481221141787332,Employment_Domain_Rank,6001.5
S01010419,0.3083152819855877,Employment_Domain_Rank,6251.0
S01010420,0.7520376899873596,Employment_Domain_Rank,5504.0
S01010421,0.3628864035097245,Employment_Domain_Rank,5163.5
S01010422,0.363534207498231,Employment_Domain_Rank,3404.0
S01010423,0.24752003791433072,Employment_Domain_Rank,405.0
S01010424,0.09660824265310348,Employment_Domain_Rank,846.0
S01010425,0.5093542124668233,Employment_Domain_Rank,287.0
S01010426,0.2835735305533367,Employment_Domain_Rank,1034.0
S01010427,0.601434165301411,Employment_Domain_Rank,660.0
S01010428,0.6208043053376299,Employment_Domain_Rank,4863.0
S01010429,0.27942466867458976,Employment_Domain_Rank,4835.0
S01010430,0.5145878479245022,Employment_Domain_Rank,839.0
S01010431,0.5397371114838788,Employment_Domain_Rank,5732.0
S01010432,0.02527963067241256,Employment_Domain_Rank,1099.0
S01010433,0.2520819386547746,Employment_Domain_Rank,222.0
S01010434,0.3765147439297068,Employment_Domain_Rank,216.0
S01010435,0.34114597727948104,Employment_Domain_Rank,2342.0
S01010436,0.19422600136386775,Employment_Domain_Rank,284.0
S01010437,0.13902960281082788,Employment_Domain_Rank,1681.0
S01010438,0.16443668796193045,Employment_Domain_Rank,818.0
S01010439,0.21794813750866052,Employment_Domain_Rank,1074.0
S01010440,0.37562676121994576,Employment_Domain_Rank,305.0
S01010441,0.20657762620139164,Employment_Domain_Rank,3629.0
S01010442,0.00763849034845373,Employment_Domain_Rank,1061.0
S01010443,0.48974428897196876,Employment_Domain_Rank,3831.0
S01010444,0.4495325303920897,Employment_Domain_Rank,1538.0
S01010445,0.21667709784513442,Employment_Domain_Rank,1021.0
S01010446,0.13135498389996172,Employment_Domain_Rank,3352.0
S01010447,0.7323947434354976,Employment_Domain_Rank,290.0
S01010448,0.630784251188583,Employment_Domain_Rank,2603.0
S01010449,0.3629904318073312,Employment_Domain_Rank,1487.0
S01010450,1.0568545510484628,Employment_Domain_Rank,1249.0
S01010451,0.8262544404758583,Employment_Domain_Rank,123.0
S01010452,0.3961538012613418,Employment_Domain_Rank,1612.0
S01010453,0.6149828454523013,Employment_Domain_Rank,296.0
S01010454,0.459154375735773,Employment_Domain_Rank,1501.0
S01010455,0.7604221105445178,Employment_Domain_Rank,18.0
S01010456,0.9396542373778338,Employment_Domain_Rank,2677.0
S01010457,1.1573388978758778,Employment_Domain_Rank,2331.0
S01010458,0.7056819985577767,Employment_Domain_Rank,595.0
S01010459,0.7504343409582677,Employment_Domain_Rank,2101.0
S01010460,1.1536771207150394,Employment_Domain_Rank,5752.0
S01010461,1.0075642881502687,Employment_Domain_Rank,299.0
S01010462,1.2096917372733205,Employment_Domain_Rank,147.0
S01010463,1.1127465923430575,Employment_Domain_Rank,3046.0
S01010464,1.3508458664516783,Employment_Domain_Rank,2948.0
S01010465,0.11814730187643763,Employment_Domain_Rank,5551.0
S01010466,0.5804643412121948,Employment_Domain_Rank,5226.0
S01010467,0.4556823485039562,Employment_Domain_Rank,4737.0
S01010468,0.2390624605650718,Employment_Domain_Rank,5389.0
S01010469,0.39385008914902014,Employment_Domain_Rank,1399.0
S01010470,0.6360859491146273,Employment_Domain_Rank,1895.0
S01010471,0.6472050448101148,Employment_Domain_Rank,2596.0
S01010472,0.4760198797937819,Employment_Domain_Rank,2262.0
S01010473,0.047501256555611646,Employment_Domain_Rank,3790.0
S01010474,0.2544120557597146,Employment_Domain_Rank,3233.0
S01010475,0.27888223538432455,Employment_Domain_Rank,5441.0
S01010476,0.5485349448006549,Employment_Domain_Rank,4020.0
S01010477,0.9417910918563115,Employment_Domain_Rank,2924.0
S01010478,0.4614132466846502,Employment_Domain_Rank,90.0
S01010479,0.5246653572351898,Employment_Domain_Rank,1796.0
S01010480,0.5868453415672779,Employment_Domain_Rank,2249.0
S01010481,0.4225609682114553,Employment_Domain_Rank,332.0
S01010482,0.2922332122536583,Employment_Domain_Rank,1715.0
S01010483,0.08373649697410485,Employment_Domain_Rank,1187.0
S01010484,0.38891063711221047,Employment_Domain_Rank,2213.0
S01010485,0.5782530308703738,Employment_Domain_Rank,3765.0
S01010486,0.5721939330813771,Employment_Domain_Rank,5458.0
S01010487,0.41042608334024455,Employment_Domain_Rank,3436.0
S01010488,0.07807191209850073,Employment_Domain_Rank,789.0
S01010489,0.06394195126336846,Employment_Domain_Rank,726.0
S01010490,0.1351563612472711,Employment_Domain_Rank,391.0
S01010491,0.20696751178842226,Employment_Domain_Rank,114.0
S01010492,0.17030972640101388,Employment_Domain_Rank,236.0
S01010493,0.11778963735532835,Employment_Domain_Rank,71.0
S01010494,0.02125447993013298,Employment_Domain_Rank,1387.5
S01010495,0.1002839620891078,Employment_Domain_Rank,82.0
S01010496,0.18967929372660208,Employment_Domain_Rank,199.0
S01010497,0.26049728937874,Employment_Domain_Rank,445.0
S01010498,0.10923376638077217,Employment_Domain_Rank,459.5
S01010499,0.15855238262437227,Employment_Domain_Rank,75.0
S01010500,0.09334374494806343,Employment_Domain_Rank,618.0
S01010501,0.17733309353806176,Employment_Domain_Rank,990.5
S01010502,0.11668196262165126,Employment_Domain_Rank,2008.0
S01010503,0.247992108833071,Employment_Domain_Rank,480.0
S01009758,0.5713026102467132,Education_Domain_Rank,4903.0
S01009759,0.2894445882050861,Education_Domain_Rank,1291.0
S01009760,0.15933270421408904,Education_Domain_Rank,715.0
S01009761,0.36229462369051496,Education_Domain_Rank,2530.0
S01009762,0.31701896531972296,Education_Domain_Rank,547.0
S01009763,0.6702832977316017,Education_Domain_Rank,5511.0
S01009764,0.6450359348655097,Education_Domain_Rank,1752.0
S01009765,0.5857524509985077,Education_Domain_Rank,3476.0
S01009766,0.48203927587863626,Education_Domain_Rank,3946.0
S01009767,0.9266746729072894,Education_Domain_Rank,2135.0
S01009768,0.03849876445152884,Education_Domain_Rank,1909.0
S01009769,0.22276228292805464,Education_Domain_Rank,4159.0
S01009770,0.7086327620716472,Education_Domain_Rank,4186.0
S01009771,0.38843802256383925,Education_Domain_Rank,4507.0
S01009772,0.48139304143771505,Education_Domain_Rank,4171.0
S01009773,0.49268494068367197,Education_Domain_Rank,3719.0
S01009774,0.7686715819968776,Education_Domain_Rank,4564.0
S01009775,0.8866678029984089,Education_Domain_Rank,485.0
S01009776,0.23492742600366873,Education_Domain_Rank,482.0
S01009777,0.436333771306881,Education_Domain_Rank,826.0
S01009778,0.20395760152173795,Education_Domain_Rank,429.0
S01009779,0.1256906527334853,Education_Domain_Rank,170.0
S01009780,0.8149017417356218,Education_Domain_Rank,15.0
S01009781,0.4242788789418752,Education_Domain_Rank,554.0
S01009782,0.6234371404490371,Education_Domain_Rank,848.0
S01009783,0.4668928162827543,Education_Domain_Rank,452.0
S01009784,0.07995722441993622,Education_Domain_Rank,306.0
S01009785,0.19011751993498108,Education_Domain_Rank,504.0
S01009786,0.6259141689639823,Education_Domain_Rank,365.0
S01009787,0.2944969441844073,Education_Domain_Rank,62.0
S01009788,0.5233442653198285,Education_Domain_Rank,1562.0
S01009789,0.5627673835914,Education_Domain_Rank,1425.0
S01009790,0.20296137929551983,Education_Domain_Rank,1458.0
S01009791,0.4930603018009711,Education_Domain_Rank,646.0
S01009792,0.5355736324962286,Education_Domain_Rank,5039.0
S01009793,1.0086604762810543,Education_Domain_Rank,5872.0
S01009794,0.7055611744916742,Education_Domain_Rank,6008.0
S01009795,0.911152428147963,Education_Domain_Rank,5727.0
S01009796,0.9055687208157932,Education_Domain_Rank,4010.0
S01009797,0.2617206929720843,Education_Domain_Rank,3843.0
S01009798,0.6538869463584884,Education_Domain_Rank,4813.0
S01009799,0.05080612309980742,Education_Domain_Rank,546.0
S01009800,0.747905102517027,Education_Domain_Rank,1509.0
S01009801,0.35903337340557284,Education_Domain_Rank,581.0
S01009802,0.5661373686545854,Education_Domain_Rank,1980.0
S01009803,0.5514169684294857,Education_Domain_Rank,1108.0
S01009804,0.26628602483230085,Education_Domain_Rank,4226.0
S01009805,0.6578626048189783,Education_Domain_Rank,522.0
S01009806,0.045701977081548086,Education_Domain_Rank,2479.0
S01009807,0.36333773338645675,Education_Domain_Rank,2168.0
S01009808,0.43323758108324273,Education_Domain_Rank,1569.0
S01009809,0.5870996797126903,Education_Domain_Rank,2148.0
S01009810,0.34168114926159976,Education_Domain_Rank,992.0
S01009811,0.5092719447719027,Education_Domain_Rank,926.0
S01009812,0.632552397715158,Education_Domain_Rank,1904.0
S01009813,0.4164047490128172,Education_Domain_Rank,1142.0
S01009814,0.6074856638361208,Education_Domain_Rank,3761.0
S01009815,0.6541554468391589,Education_Domain_Rank,3329.0
S01009816,0.8941551223142151,Education_Domain_Rank,2303.0
S01009817,0.37330691590533105,Education_Domain_Rank,2704.0
S01009818,0.939867801424023,Education_Domain_Rank,4310.0
S01009819,0.9429841651175731,Education_Domain_Rank,3096.0
S01009820,0.8519643266881582,Education_Domain_Rank,3825.0
S01009821,0.9406679134468725,Education_Domain_Rank,2800.0
S01009822,1.4011974986908824,Education_Domain_Rank,3614.0
S01009823,1.1283253895432903,Education_Domain_Rank,1102.0
S01009824,1.0988210696330798,Education_Domain_Rank,1673.0
S01009825,0.9077313129801746,Education_Domain_Rank,1289.0
S01009826,0.9821329053082849,Education_Domain_Rank,711.0
S01009827,1.281516828606016,Education_Domain_Rank,729.0
S01009828,1.2118047206336593,Education_Domain_Rank,849.0
S01009829,0.49373065359979745,Education_Domain_Rank,1751.0
S01009830,0.34829755029974857,Education_Domain_Rank,1092.0
S01009831,0.5825124250414613,Education_Domain_Rank,1358.0
S01009832,0.8895486181249619,Education_Domain_Rank,3016.0
S01009833,0.11699638732805737,Education_Domain_Rank,1823.0
S01009834,0.22735776519664555,Education_Domain_Rank,1651.0
S01009835,0.4302364273558251,Education_Domain_Rank,499.0
S01009836,0.36472537903190855,Education_Domain_Rank,2967.0
S01009837,0.6321538949769726,Education_Domain_Rank,1641.0
S01009838,0.6023256651109223,Education_Domain_Rank,2248.0
S01009839,0.3756500765269871,Education_Domain_Rank,736.0
S01009840,0.24486565872675947,Education_Domain_Rank,1968.0
S01009841,0.19984271996738087,Education_Domain_Rank,1839.0
S01009842,0.14737998024562873,Education_Domain_Rank,620.0
S01009843,0.16448456792977803,Education_Domain_Rank,378.0
S01009844,0.14444519985790422,Education_Domain_Rank,145.0
S01009845,0.15222981654460319,Education_Domain_Rank,518.0
S01009846,0.4488347600725584,Education_Domain_Rank,1450.0
S01009847,0.14506822284831317,Education_Domain_Rank,1152.0
S01009848,0.20648192174659194,Education_Domain_Rank,885.0
S01009849,0.6207215324693608,Education_Domain_Rank,2033.0
S01009850,0.49855952540853865,Education_Domain_Rank,2758.0
S01009851,0.43066957119260296,Education_Domain_Rank,1835.0
S01009852,0.7844448905943867,Education_Domain_Rank,2626.0
S01009853,0.5980520540170864,Education_Domain_Rank,2416.0
S01009854,0.6546529799157556,Education_Domain_Rank,2604.0
S01009855,0.9927986149514636,Education_Domain_Rank,1974.0
S01009856,0.5379726185911792,Education_Domain_Rank,3272.0
S01009857,0.722742819458791,Education_Domain_Rank,2517.0
S01009858,0.5431402885660231,Education_Domain_Rank,3299.0
S01009859,0.09824630013209053,Education_Domain_Rank,596.0
S01009860,0.1819663437564601,Education_Domain_Rank,507.0
S01009861,0.109741835923184,Education_Domain_Rank,183.0
S01009862,0.17484817833312224,Education_Domain_Rank,947.0
S01009863,0.473553852656651,Education_Domain_Rank,1548.0
S01009864,0.09504570095822565,Education_Domain_Rank,1281.0
S01009865,0.3598244034773102,Education_Domain_Rank,3210.0
S01009866,0.06460805345676189,Education_Domain_Rank,2471.0
S01009867,0.2766070313874808,Education_Domain_Rank,2392.0
S01009868,0.24158392896581074,Education_Domain_Rank,3724.0
S01009869,0.3119841761284078,Education_Domain_Rank,2946.0
S01009870,0.45527582383339305,Education_Domain_Rank,1375.0
S01009871,0.662246550367999,Education_Domain_Rank,2278.0
S01009872,0.5866252060737134,Education_Domain_Rank,2714.0
S01009873,0.3481129877903295,Education_Domain_Rank,4628.0
S01009874,0.603898471551767,Education_Domain_Rank,2648.0
S01009875,0.3457296793343058,Education_Domain_Rank,2005.0
S01009876,0.4224199802981488,Education_Domain_Rank,1650.0
S01009877,0.8758290420245808,Education_Domain_Rank,6106.0
S01009878,0.5198944231027023,Education_Domain_Rank,1893.0
S01009879,0.5968367578910888,Education_Domain_Rank,6316.0
S01009880,0.2615249843177856,Education_Domain_Rank,3548.0
S01009881,0.16810265164331584,Education_Domain_Rank,1033.0
S01009882,0.0799049354782111,Education_Domain_Rank,1898.0
S01009883,0.23594241463541393,Education_Domain_Rank,2294.0
S01009884,0.364135116529918,Education_Domain_Rank,1922.0
S01009885,0.5529842590379651,Education_Domain_Rank,2969.0
S01009886,0.5119824947099606,Education_Domain_Rank,3595.0
S01009887,0.6559723432213543,Education_Domain_Rank,330.0
S01009888,0.5345278083443954,Education_Domain_Rank,71.0
S01009889,0.5353467601944325,Education_Domain_Rank,1215.0
S01009890,0.6106093515550023,Education_Domain_Rank,1218.0
S01009891,0.36905832576014835,Education_Domain_Rank,2456.0
S01009892,0.5308264814390071,Education_Domain_Rank,1296.0
S01009893,0.5453647663260103,Education_Domain_Rank,797.0
S01009894,0.6602418853289349,Education_Domain_Rank,657.0
S01009895,0.47189280755636054,Education_Domain_Rank,181.0
S01009896,0.2821847898118009,Education_Domain_Rank,834.0
S01009897,0.5907980757921791,Education_Domain_Rank,2370.0
S01009898,0.5014190727547385,Education_Domain_Rank,1186.0
S01009899,0.3793759954453647,Education_Domain_Rank,3607.0
S01009900,0.2943247957263297,Education_Domain_Rank,4144.0
S01009901,0.1634985952108704,Education_Domain_Rank,6451.0
S01009902,0.2441111581854606,Education_Domain_Rank,3273.0
S01009903,0.2761310170562916,Education_Domain_Rank,4399.0
S01009904,0.22701950018193007,Education_Domain_Rank,5783.0
S01009905,0.46532119774331904,Education_Domain_Rank,678.0
S01009906,0.6176787806288407,Education_Domain_Rank,902.0
S01009907,0.46649043194029804,Education_Domain_Rank,936.0
S01009908,0.603152418895986,Education_Domain_Rank,4955.0
S01009909,0.5685757184856101,Education_Domain_Rank,3788.0
S01009910,0.5493553733407359,Education_Domain_Rank,3088.0
S01009911,0.24516955227405737,Education_Domain_Rank,6595.0
S01009912,0.5564752066932833,Education_Domain_Rank,4683.0
S01009913,1.1757426034382654,Education_Domain_Rank,4255.0
S01009914,0.9034671642279417,Education_Domain_Rank,4810.0
S01009915,0.2421083008554231,Education_Domain_Rank,5131.0
S01009916,0.6094177429725336,Education_Domain_Rank,4551.0
S01009917,0.4723752065092587,Education_Domain_Rank,6448.0
S01009918,0.4560127680906206,Education_Domain_Rank,6183.0
S01009919,0.4755969379950055,Education_Domain_Rank,2596.0
S01009920,0.14213542674565383,Education_Domain_Rank,3836.0
S01009921,0.27396889536012525,Education_Domain_Rank,2506.0
S01009922,0.47715574554969153,Education_Domain_Rank,5200.0
S01009923,0.5743924803316867,Education_Domain_Rank,6223.0
S01009924,0.5191198482179001,Education_Domain_Rank,3778.0
S01009925,0.6884038609318238,Education_Domain_Rank,5594.0
S01009926,0.6832140249591071,Education_Domain_Rank,4309.0
S01009927,0.8465592768012875,Education_Domain_Rank,4596.0
